Year,Month,Date,Site,LoadNumber,Truck_CAT,Truck_Size,Volume,Picked,DiffReportOpened,Close_Date,Status,Typeload,Depot,IsReturned
2022,1,2022-01-03 0:00,Ilesa,C0M003461C,Spot Hired,22p,142.56,Y,TRUE,Jan 29 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-03 0:00,Ilesa,C0M003461R,Spot Hired,10p,65.376,Y,TRUE,Jan  6 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-03 0:00,Ilesa,C0M003461V,Spot Hired,22p,142.56,Y,TRUE,Jan 13 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-03 0:00,Ilesa,C0M0LA6FRR,Spot Hired,10p,64.8,Y,TRUE,Jan  3 2022 12:00AM,Completed,HHT,C0,N
2022,1,2022-01-03 0:00,Ilesa,C0M0LA7URR,Spot Hired,10p,32.4,Y,TRUE,Jan  3 2022 12:00AM,Completed,HHT,C0,N
2022,1,2022-01-03 0:00,Ilesa,C0M0LAGFRR,Spot Hired,10p,64.8,Y,TRUE,Jan  7 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-03 0:00,Ilesa,C0M0LAHPRR,Spot Hired,10p,105.6,Y,TRUE,Jan  7 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-03 0:00,Ilesa,C0M0LAK2RR,Spot Hired,22p,142.56,Y,TRUE,Feb 12 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-03 0:00,Lagos,F0M0L99TRR,Owned,10p,48.6,Y,TRUE,Jan  3 2022 12:00AM,Completed,HHT,F0,N
2022,1,2022-01-03 0:00,Lagos,F0M0L9A5RR,Owned,10p,31.536,Y,TRUE,Jan  3 2022 12:00AM,Completed,HHT,F0,N
2022,1,2022-01-03 0:00,Gateway,G0M0LA0QRR,Owned,10p,64.8,Y,FALSE,Jan  3 2022 12:00AM,Completed,HHT,G0,N
2022,1,2022-01-03 0:00,Gateway,G0M0LA9FRR,Spot Hired,10p,64.8,Y,TRUE,Jan  7 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-03 0:00,Gateway,G0M0LA9JRR,Spot Hired,10p,64.8,Y,TRUE,Jan  9 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-03 0:00,Gateway,G0M0LA9MRR,Spot Hired,10p,64.8,Y,TRUE,Jan  7 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-03 0:00,Gateway,G0M0LA9QRR,Spot Hired,10p,64.8,Y,TRUE,Jan  6 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-03 0:00,Gateway,G0M0LA9TRR,Spot Hired,10p,64.8,Y,TRUE,Jan  8 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-03 0:00,Gateway,G0M0LA9WRR,Spot Hired,10p,64.8,Y,TRUE,Jan 21 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-03 0:00,Gateway,G0M0LA9ZRR,Spot Hired,10p,64.8,Y,TRUE,Jan 11 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-03 0:00,Gateway,G0M0LAA3RR,Spot Hired,10p,64.8,Y,TRUE,Jan  6 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-03 0:00,Gateway,G0M0LAA6RR,Spot Hired,10p,64.8,Y,TRUE,Jan 15 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-03 0:00,Gateway,G0M0LAAARR,Spot Hired,10p,64.8,Y,TRUE,Jan 10 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-03 0:00,Gateway,G0M0LAAERR,Spot Hired,10p,64.8,Y,TRUE,Jan  6 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-03 0:00,Gateway,G0M0LAAJRR,Spot Hired,10p,64.8,Y,TRUE,Jan 16 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-03 0:00,Gateway,G0M0LABZRR,Dedicated,22p,142.56,Y,TRUE,Jan 13 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-03 0:00,Gateway,G0M0LAC2RR,Owned,22p,64.8,Y,TRUE,Jan  9 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-03 0:00,Gateway,G0M0LAC7RR,Owned,22p,71.28,Y,TRUE,Jan 19 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-03 0:00,Gateway,G0M0LACCRR,Owned,22p,71.28,Y,TRUE,Feb 17 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-03 0:00,Gateway,G0M0LACHRR,Owned,22p,71.28,Y,TRUE,Jan  9 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-03 0:00,Gateway,G0M0LACNRR,Owned,22p,142.56,Y,TRUE,Jan  6 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-03 0:00,Gateway,G0M0LACSRR,Owned,22p,142.56,Y,TRUE,Jan 10 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-03 0:00,Gateway,G0M0LACWRR,Owned,22p,142.56,Y,TRUE,Jan 11 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-03 0:00,Gateway,G0M0LAD0RR,Owned,22p,142.56,Y,TRUE,Jan  9 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-03 0:00,Gateway,G0M0LAD4RR,Owned,22p,142.56,Y,TRUE,Jan  6 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-03 0:00,Gateway,G0M0LAD8RR,Owned,22p,142.56,Y,TRUE,Jan  6 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-03 0:00,Gateway,G0M0LADCRR,Owned,22p,142.56,Y,TRUE,Jan  6 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-03 0:00,Gateway,G0M0LADFRR,Owned,22p,142.56,Y,TRUE,Jan  6 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-03 0:00,Gateway,G0M0LADKRR,Owned,22p,142.56,Y,TRUE,Jan 11 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-03 0:00,Gateway,G0M0LADNRR,Owned,22p,142.56,Y,TRUE,Jan 10 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-03 0:00,Gateway,G0M0LADRRR,Owned,22p,142.56,Y,TRUE,Jan  7 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-03 0:00,Gateway,G0M0LADURR,Owned,22p,142.56,Y,TRUE,Jan  6 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-03 0:00,Gateway,G0M0LADYRR,Owned,22p,142.56,Y,TRUE,Jan  6 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-03 0:00,Gateway,G0M0LAE2RR,Spot Hired,10p,64.8,Y,TRUE,Jan  6 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-03 0:00,Gateway,G0M0LAE6RR,Spot Hired,10p,64.8,Y,TRUE,Jan 15 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-03 0:00,Gateway,G0M0LAGPRR,Owned,22p,142.56,Y,TRUE,Jan  9 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-03 0:00,Gateway,G0M0LAGSRR,Owned,22p,142.56,Y,TRUE,Jan 16 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-03 0:00,Gateway,G0M0LAGWRR,Spot Hired,10p,64.8,Y,TRUE,Jan  9 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-03 0:00,Gateway,G0M0LAH0RR,Owned,22p,161.3376,Y,TRUE,Jan  9 2022 12:00AM,Completed,DI,G0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LA6SRR,Dedicated,22p,142.56,Y,TRUE,Jan 10 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LA6WRR,Spot Hired,22p,229.9968,Y,TRUE,Feb 23 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LA70RR,Dedicated,22p,142.56,Y,TRUE,Jan 20 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LA74RR,Dedicated,22p,142.56,Y,TRUE,Jan 10 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LA78RR,Spot Hired,22p,142.56,Y,TRUE,Jan 10 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LA7CRR,Spot Hired,22p,138.816,Y,TRUE,Jan 11 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LA7GRR,Spot Hired,22p,142.56,Y,TRUE,Jan 10 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LA7LRR,Spot Hired,22p,129.6,Y,TRUE,Jan 10 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LA81RR,Spot Hired,22p,88.56,Y,TRUE,Jan 10 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LA81RR,Spot Hired,10p,88.56,Y,TRUE,Jan 10 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LA86RR,Spot Hired,10p,120.384,Y,TRUE,Jan  5 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LA86RR,Spot Hired,10p,120.384,Y,TRUE,Jan  5 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LAARRR,Spot Hired,10p,77.76,Y,TRUE,Jan 19 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LAAZRR,Spot Hired,10p,85.3776,Y,TRUE,Jan 14 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LAB5RR,Dedicated,22p,142.56,Y,TRUE,Jan 11 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LAB9RR,Dedicated,22p,142.56,Y,TRUE,Jan 13 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LAB9RR,Dedicated,22p,142.56,Y,TRUE,Jan 13 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LABDRR,Spot Hired,10p,142.56,Y,TRUE,Jan 18 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LABHRR,Spot Hired,22p,142.56,Y,TRUE,Jan 13 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LABMRR,Spot Hired,22p,142.56,Y,TRUE,Jan 13 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LABRRR,Spot Hired,22p,142.56,Y,TRUE,Jan 10 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LABVRR,Spot Hired,22p,142.56,Y,TRUE,Jan 18 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LAEARR,Spot Hired,22p,142.56,Y,TRUE,Jan  7 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LAEFRR,Spot Hired,10p,77.76,Y,TRUE,Jan 14 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LAEPRR,Dedicated,22p,142.56,Y,TRUE,Jan 14 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LAESRR,Spot Hired,10p,77.76,Y,TRUE,Jan 10 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LAEWRR,Spot Hired,22p,142.56,Y,TRUE,Jan  7 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LAEWRR,Spot Hired,22p,142.56,Y,TRUE,Jan  7 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LAF0RR,Spot Hired,22p,142.56,Y,TRUE,Jan 13 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LAFCRR,Spot Hired,22p,142.56,Y,TRUE,Jan  7 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LAFHRR,Spot Hired,10p,101.6064,Y,TRUE,Jan 10 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LAFMRR,Spot Hired,10p,181.0224,Y,TRUE,Jan 13 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LAFRRR,Spot Hired,10p,77.76,Y,TRUE,Jan 13 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LAFVRR,Spot Hired,10p,64.8,Y,TRUE,Jan 10 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LAFZRR,Spot Hired,10p,104.544,Y,TRUE,Jan 10 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LAG6RR,Spot Hired,10p,87.336,Y,TRUE,Jan  6 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LAH4RR,Spot Hired,10p,77.76,Y,TRUE,Jan 20 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LAH8RR,Spot Hired,10p,38.88,Y,TRUE,Jan 10 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LAHCRR,Spot Hired,10p,38.88,Y,TRUE,Jan 10 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LAHGRR,Spot Hired,10p,38.88,Y,TRUE,Jan 10 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LAHLRR,Dedicated,22p,142.56,Y,TRUE,Jan 18 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LAHWRR,Spot Hired,22p,142.56,Y,TRUE,Jan 10 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LAJ7RR,Spot Hired,10p,74.2176,Y,TRUE,Jan  6 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LAJGRR,Spot Hired,10p,73.2,Y,TRUE,Jan 14 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LAJGRR,Spot Hired,10p,73.2,Y,TRUE,Jan 14 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LAJPRR,Spot Hired,10p,80.64,Y,TRUE,Jan  5 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Port Harcourt,J0M0LAJURR,Dedicated,22p,142.56,Y,TRUE,Jan 13 2022 12:00AM,Completed,DI,J0,Y
2022,1,2022-01-03 0:00,Onitsha,P0M0LA1LRR,Spot Hired,22p,142.56,Y,TRUE,Jan  8 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-03 0:00,Onitsha,P0M0LA62RR,Owned,10p,36,Y,FALSE,Jan  4 2022 12:00AM,Completed,HHT,P0,N
2022,1,2022-01-03 0:00,Onitsha,P0M0LA6KRR,Owned,10p,36,Y,FALSE,Jan  4 2022 12:00AM,Completed,HHT,P0,N
2022,1,2022-01-03 0:00,Onitsha,P0M0LA6NRR,Owned,10p,64.8,Y,FALSE,Jan  3 2022 12:00AM,Completed,HHT,P0,N
2022,1,2022-01-03 0:00,Onitsha,P0M0LA8BRR,Spot Hired,22p,158.88,Y,TRUE,Jan  7 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-03 0:00,Onitsha,P0M0LA8FRR,Spot Hired,22p,154.8,Y,TRUE,Jan  7 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-03 0:00,Onitsha,P0M0LA8KRR,Spot Hired,22p,171.12,Y,TRUE,Jan 17 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-03 0:00,Onitsha,P0M0LA8PRR,Spot Hired,22p,142.56,Y,TRUE,Jan 10 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-03 0:00,Onitsha,P0M0LA8TRR,Owned,10p,28.8,Y,FALSE,Jan  3 2022 12:00AM,Completed,HHT,P0,N
2022,1,2022-01-03 0:00,Onitsha,P0M0LAANRR,Spot Hired,22p,232.32,Y,TRUE,Jan 14 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-03 0:00,Onitsha,P0M0LAAVRR,Spot Hired,22p,167.8752,Y,TRUE,Jan 17 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-03 0:00,Onitsha,P0M0LAF4RR,Spot Hired,10p,77.76,Y,TRUE,Jan  6 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-03 0:00,Onitsha,P0M0LAG3RR,Owned,10p,36,Y,TRUE,Jan 11 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-03 0:00,Onitsha,P0M0LAHSRR,Spot Hired,22p,142.56,Y,TRUE,Jan 11 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-03 0:00,Onitsha,P0M0LAK5RR,Spot Hired,22p,142.56,Y,TRUE,Jan 11 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-03 0:00,Onitsha,P0M0LAK9RR,Spot Hired,10p,77.76,Y,TRUE,Jan  5 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-03 0:00,Onitsha,P0M0LAKJRR,Dedicated,22p,178.3296,Y,TRUE,Jan 10 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-03 0:00,Onitsha,P0M0LAKNRR,Spot Hired,22p,142.56,Y,TRUE,Jan  7 2022 12:00AM,Completed,DI,P0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M003466P,Spot Hired,10p,60.48,Y,TRUE,Jan  8 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M0034681,Owned,10p,25.92,Y,TRUE,Jan  5 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M0034696,Spot Hired,10p,64.8,Y,TRUE,Jan  7 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M003469N,Spot Hired,10p,64.8,Y,TRUE,Jan  7 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M003469N,Spot Hired,10p,64.8,Y,TRUE,Jan  7 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M00346AL,Owned,10p,38.88,Y,TRUE,Jan  6 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M00346B8,Owned,10p,32.4,Y,TRUE,Jan  6 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M00346DA,Spot Hired,10p,64.8,Y,TRUE,Jan  8 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M00346DQ,Spot Hired,10p,64.8,Y,TRUE,0,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M00346EQ,Spot Hired,10p,60.48,Y,TRUE,Jan  7 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M00346EQ,Spot Hired,10p,60.48,Y,TRUE,Jan  7 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M00346GK,Spot Hired,10p,64.8,Y,TRUE,Jan  8 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M00346HS,Spot Hired,10p,64.8,Y,TRUE,Jan  6 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M00346K5,Spot Hired,10p,31.104,Y,TRUE,Jan  6 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M00346K5,Spot Hired,10p,31.104,Y,TRUE,Jan  6 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M00346KL,Spot Hired,22p,64.8,Y,TRUE,Jan  6 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M00346Q0,Spot Hired,10p,64.8,Y,TRUE,Jan  7 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M00346RL,Spot Hired,10p,64.8,Y,TRUE,Jan  7 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M00346SQ,Spot Hired,10p,64.8,Y,TRUE,Jan 17 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M00346VJ,Spot Hired,10p,58.8,Y,TRUE,Jan 13 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M00346WS,Spot Hired,10p,72.96,Y,TRUE,Jan 10 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M00346WY,Spot Hired,22p,142.56,Y,TRUE,Jan 17 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M00346WZ,Spot Hired,22p,142.56,Y,TRUE,Jan 17 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M00346X6,Owned,22p,232.32,Y,TRUE,Jan 27 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M00346X7,Owned,22p,232.32,Y,TRUE,Jan 19 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M00346X9,Spot Hired,10p,64.8,Y,TRUE,Jan  8 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M00346XA,Spot Hired,10p,58.32,Y,TRUE,Jan  6 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M00346XD,Spot Hired,10p,61.2,Y,TRUE,Jan  7 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M00346XG,Spot Hired,10p,56.88,Y,TRUE,Jan  7 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M00346XH,Spot Hired,22p,142.56,Y,TRUE,Jan 27 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M0LAKVRR,Spot Hired,10p,57.6,Y,TRUE,Jan 10 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M0LAL0RR,Spot Hired,10p,57.6,Y,TRUE,Jan 11 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M0LALWRR,Spot Hired,10p,64.8,Y,TRUE,Jan  9 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M0LAMGRR,Spot Hired,10p,64.8,Y,TRUE,Jan 11 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M0LB34RR,Spot Hired,10p,64.8,Y,TRUE,Jan 21 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M0LB47RR,Spot Hired,10p,64.8,Y,TRUE,Jan  7 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M0LB4KRR,Spot Hired,22p,142.56,Y,TRUE,Jan 27 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M0LB4WRR,Spot Hired,22p,142.56,Y,TRUE,Jan 12 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M0LB4ZRR,Spot Hired,10p,64.8,Y,TRUE,Jan 14 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ilesa,C0M0LB52RR,Spot Hired,10p,64.8,Y,TRUE,Jan 13 2022 12:00AM,Completed,DI,C0,Y
2022,1,2022-01-04 0:00,Ibadan,D0M0LASURR,Spot Hired,10p,35.2152,Y,TRUE,Jan  4 2022 12:00AM,Completed,HHT,D0,N
2022,1,2022-01-04 0:00,Ibadan,D0M0LASZRR,Spot Hired,10p,34.236,Y,TRUE,Jan  4 2022 12:00AM,Completed,HHT,D0,N
2022,1,2022-01-04 0:00,Lagos,F0M0L99ZRR,Owned,10p,55.728,Y,TRUE,Jan  4 2022 12:00AM,Completed,HHT,F0,N
2022,1,2022-01-04 0:00,Lagos,F0M0L9A9RR,Owned,10p,19.92,Y,TRUE,Jan  4 2022 12:00AM,Completed,HHT,F0,N
2022,1,2022-01-04 0:00,Lagos,F0M0LALDRR,Owned,10p,26.712,Y,TRUE,Jan  4 2022 12:00AM,Completed,HHT,F0,N
2022,1,2022-01-04 0:00,Lagos,F0M0LAR4RR,Owned,10p,32.4,Y,TRUE,Jan  4 2022 12:00AM,Completed,HHT,F0,N
2022,1,2022-01-04 0:00,Lagos,F0M0LARNRR,Owned,10p,38.16,Y,TRUE,Jan  4 2022 12:00AM,Completed,HHT,F0,N
2022,1,2022-01-04 0:00,Lagos,F0M0LAXARR,Owned,10p,41.472,Y,TRUE,Jan  4 2022 12:00AM,Completed,HHT,F0,N
2022,1,2022-01-04 0:00,Gateway,G0M0LA91RR,Owned,10p,64.8,Y,FALSE,Jan  4 2022 12:00AM,Completed,HHT,G0,N
2022,1,2022-01-04 0:00,Gateway,G0M0LA94RR,Owned,10p,64.8,Y,FALSE,Jan  4 2022 12:00AM,Completed,HHT,G0,N
2022,1,2022-01-04 0:00,Gateway,G0M0LA97RR,Owned,10p,64.8,Y,FALSE,Jan  4 2022 12:00AM,Completed,HHT,G0,N
2022,1,2022-01-04 0:00,Gateway,G0M0LA9BRR,Owned,10p,64.8,Y,FALSE,Jan  4 2022 12:00AM,Completed,HHT,G0,N
2022,1,2022-01-04 0:00,Gateway,G0M0LAL5RR,Owned,10p,64.8,Y,TRUE,Jan  4 2022 12:00AM,Completed,HHT,G0,N
2022,1,2022-01-04 0:00,Gateway,G0M0LAL9RR,Owned,10p,64.8,Y,FALSE,Jan  5 2022 12:00AM,Completed,HHT,G0,N
2022,1,2022-01-04 0:00,Gateway,G0M0LALJRR,Owned,10p,64.8,Y,FALSE,Jan  4 2022 12:00AM,Completed,HHT,G0,N
2022,1,2022-01-04 0:00,Gateway,G0M0LALNRR,Owned,10p,64.8,Y,FALSE,Jan  4 2022 12:00AM,Completed,HHT,G0,N
2022,1,2022-01-04 0:00,Gateway,G0M0LANXRR,Owned,10p,64.8,Y,FALSE,Jan  4 2022 12:00AM,Completed,HHT,G0,N
2022,1,2022-01-04 0:00,Gateway,G0M0LAP0RR,Owned,10p,64.8,Y,FALSE,Jan  4 2022 12:00AM,Completed,HHT,G0,N
2022,1,2022-01-04 0:00,Gateway,G0M0LAP8RR,Owned,10p,64.8,Y,FALSE,Jan  5 2022 12:00AM,Completed,HHT,G0,N
